"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","y"
"12",-1.05214524334024,-1.38394497747273,-1.09419034565516,-0.0341022959847323,0.1904001160345,-1.05087477539292,-0.189668495098946,-0.0912261484911678,0.688152480478338,0.539614664081992,-24.0684601799216,-49.3802013004668,4.10680309656124,-14.3108064194739,-21.2362661118535,-30.5454209499451,21.2762631794104,-32.2517296609216,34.8815163373091,-29.7073039823878,5.3050231243009,16.1016947162364,-23.4015831544131,-39.8912852499943,-19.700005425342,-60.1180030167193,-13.3777522326645,-92.1726679389033,-39.399578082645,32.4872778498267,1
"13",0.0266299462432767,0.341577504849738,1.55683152268966,0.0951055985532386,0.575209107672475,0.388482340216316,1.15964738947401,0.00748153400047167,-0.523981505122504,-1.4096586887635,-24.371271251606,-50.2156160885135,10.7369306078781,-14.375318703543,-5.96859812769172,-1.40477394419537,22.349312704431,-27.9393082355874,35.2661266984888,-38.285533424456,7.41727954880321,20.230419795952,-28.3277556333977,-52.7461770458928,20.2072248880179,-61.3484445927847,-40.0953334147349,-91.4320794120282,-22.6300724957244,16.0469023869207,0
"14",-0.359762914149102,1.49181340027501,-1.05084920156579,1.36749037248211,0.343368492586222,1.19850771771698,-1.07136337332191,-0.130175544525353,-0.76390722717061,0.155014013290058,-20.8170333573137,-48.8625733034777,24.083734523268,-15.5457761443298,-4.90110073409784,-8.73329157484832,22.5837199518445,-18.4104403159492,33.4446832366872,-35.7206863303933,6.83413570255462,13.4059356736422,-30.894566443793,-65.4209602708566,25.2323863781824,-64.2264694613975,-57.2348747398183,-104.002694867607,-63.4514085919596,19.1637041835543,1
"15",-0.672279678449555,0.355308190376626,0.692945525742518,-0.525697905491362,-0.299943091568329,-0.45991859942762,1.88598245539784,0.873903481149684,-0.663564893665745,0.753943242496724,-14.8252587498106,-50.2591125918215,7.83771313075731,-14.7679590936718,-3.57423434015386,-23.2873392482464,21.4883860034258,-26.6697598250841,34.4543209161056,-32.528951403833,7.76445602087296,17.9756872217314,-25.5375953152465,-52.2551253454914,23.2386090142278,-45.9355367936365,-26.3571322178707,-92.4903872945979,-43.1549917436734,25.6351137885993,0
"16",-2.05087765853597,0.599779929207757,-0.692833718588404,-1.53160577570758,-0.346214526616972,0.867874413655768,-0.79821324093465,-1.08332760683875,1.0360693467234,-1.58463794333677,-42.0890384159513,-50.2910547439525,19.4380802769179,-15.4322219954075,-23.6357530129729,-44.9532360469089,21.5995146198931,-30.6650811285344,34.322874052213,-36.8365414272841,4.9847583998915,19.0647679510908,-29.3496897958655,-71.2883730259515,-23.8080115516006,-47.1758024022948,-36.1885713041245,-87.4896803582069,-36.7391247638275,14.6270426839171,1
"17",-0.381741787493497,-0.519905620055614,-0.475166054418203,-1.48161249008128,2.04782856731458,-1.44556818724789,1.57509382454911,0.0180871693461958,1.53549406375291,-0.0173643420285662,-37.7334321256559,-50.3771348522274,14.905131198299,-14.6408746155049,-10.5578178157078,-44.882769986368,22.6089646934596,-28.4228335197542,32.5644526607712,-31.0464592737288,4.31983037233804,18.1731879638878,-30.33650105711,-63.1393575230951,14.530134371166,-45.8739342275845,-51.5166103865418,-90.2903452826842,-95.8092962489157,24.5664540806999,0
"18",-1.45634250634974,0.334076136001229,0.657409370124297,-0.151776545908653,-0.0970171036512568,-0.454629996947579,-0.52140558455997,0.769115927835434,-0.0626349367369451,0.924865217096326,-35.7209540048864,-49.5196818476203,4.70390850087851,-14.3764030338247,-13.9331919505119,0.575467021150356,22.001563171802,-32.5813611594459,34.0143736476721,-31.9772582826948,5.85142198402142,15.5725889727639,-24.5265993238251,-49.1989524068349,1.0510211317464,-57.5315157213386,-32.9781456526552,-83.6277202850177,-55.7129999099297,21.4341216350362,1
"19",0.0141902114059441,0.872449622808733,-0.37370923834174,-1.89505893680426,0.389781247256205,1.08822647640974,1.96665258144321,-1.01688088982171,0.709309005202596,-1.02595744380199,-17.5034492314287,-50.2109524418983,18.654462945898,-15.5380104341923,-19.3051338706462,-2.97000408984699,20.9207262871941,-33.6987133007043,34.7585665405631,-32.1994085081405,7.91468749985039,18.6635659494,-30.8899795016866,-77.0762676265548,-13.222757624247,-65.1578629535688,-17.3884558222865,-86.0377685370241,-24.0068891633506,23.8015392064949,0
"20",-0.85755078789257,1.72143170193366,-1.25979230652715,-1.33675850995421,0.193714240977613,-1.80307733213659,-0.932631790378877,-0.878100694438399,-0.0371115532962891,-2.58651722588338,-29.2069852365334,-50.2701328062429,20.3233779760562,-15.3274739534826,-15.3578548601339,22.1803328802159,21.734959238748,-25.1204836672153,34.171042164709,-41.5493340565178,5.22636043902032,19.380876345846,-28.5312632274032,-70.5164798902497,9.80828548006622,-63.7675441490135,-36.9650677828153,-98.7038807949845,-47.8046009757666,6.3269913930926,1
"21",0.400853600516346,-0.836580144100814,-0.117173899651895,1.06184063186785,0.711841718451557,-1.81845901044267,0.303334408529492,0.295647090819618,-0.551775670731207,1.07227138472904,-27.6060568358347,-51.2182490258125,17.4771187863203,-15.2978058251168,-5.56331052121349,-43.9277696450014,21.6339585314746,-28.2419865688398,34.1702009854326,-30.5688928193319,7.669765255743,20.7057693136787,-30.1805321844477,-61.5102297671171,23.434696818928,-52.1535548120126,-26.0444169956949,-89.8611866969343,-63.6908728378241,22.7017026930243,0
"22",-1.01400343279833,1.05741068236626,0.326904779595578,-1.68786979735602,0.237971198176792,1.02514624002812,0.621694440760534,-0.583073135115837,0.0999858503926945,0.475613177146478,-29.8761163706236,-50.0145174651419,13.2861018782139,-15.4220525346053,-3.28363531518972,-27.5681439091701,21.5543275577277,-38.2573728760535,35.3514943062386,-37.82444425408,6.748521108024,17.7874105576689,-25.6552841526202,-68.7886441161919,24.2556126541445,-55.7098032438412,-26.6272866632597,-74.0499573409367,-23.2594031106909,12.8878142534812,1
"23",1.60733883074943,-0.555439459531388,-0.43856246331754,0.419600040988332,0.536098914626848,1.25469942604005,-0.966594011948666,-1.46416000981997,1.04463502415567,-0.389703286659915,-46.4761226927568,-50.2101214294481,10.9914866016976,-15.2728465912025,-6.71395284246177,-13.9197872788154,21.6494545805781,-23.2429518388138,32.9271393474536,-33.7014140303885,3.44652500899361,19.2581809330267,-28.0870076183231,-67.9742476910426,12.2016348993625,-56.1319987765911,-31.6185677287431,-98.8938754428399,-83.8458786931018,22.3393731126313,1
"24",1.18099731955592,0.170543514790949,-1.74585471337659,1.03079185945528,-2.54690769293457,0.991591607063662,0.541994503916881,-1.18216026507675,-0.270034407361271,-0.376433854300733,-21.2760238176722,-49.7747057983456,18.7742156971404,-15.2267443570953,-16.4256286801206,-18.7034726172457,22.0135877901448,-27.535587072023,34.3285857607106,-36.6931074845397,6.98974016480337,15.5651016695255,-30.1752449438636,-67.9258098399371,-27.3878275155029,-57.4149100939185,-27.5334859140039,-97.1021543798887,-37.8091863954053,11.5814847285445,1
"25",-0.382542143225601,1.57207945330902,0.651130656641093,-0.409502760047102,-1.597048665087,1.05922531251592,-0.0905716051371062,0.665703509411728,0.452541788118135,-0.957845887823475,-37.2469517191491,-49.4265128902497,20.6061827577074,-15.2799053791867,0.910002674644435,-38.2054037000546,22.1599443822672,-21.5858247438525,33.3797303637757,-31.2390689354102,6.16329750915858,16.3632501044893,-28.7786969458196,-63.8858995717238,22.0287231268014,-52.1596129447219,-46.2566571084295,-102.280577986659,-78.6777783586604,20.3214236083415,1
"26",1.41429911632056,0.566821647276946,0.110767458795889,1.32710713926462,-1.53706116529265,-0.449786703949232,-0.958391807304271,0.463760390562304,0.66513109815003,0.0295896300215032,-26.2442895632088,-49.9377300479279,22.1611160597759,-15.9894898527621,-11.6365225707854,-26.3035824891657,22.4069909107959,-30.1912326669708,33.1989321696996,-37.6700336945551,4.71870906978607,17.5840300230461,-28.6808448890962,-99.6427935527203,0.8054486573509,-47.5159106579543,-52.9600063634348,-91.5510555279099,-68.5778578762866,17.5466486691488,1
"27",-0.161410193470912,0.569661825184949,-0.701173179488206,0.0435925419674648,-0.125463858814009,1.68583048330469,-1.00696298921042,1.19413069104276,0.811366441241719,2.36789550191478,-16.3203951744781,-49.6607401877745,11.7583191438473,-15.5783361221062,-21.9051054301588,-29.3957451747583,21.7921914877236,-27.3177230203212,34.1757488092012,-32.3622940113586,8.19296163101537,17.2255394789636,-27.3573427091756,-72.1971606720975,-17.5601733538403,-48.9299650182452,-39.7301109650397,-99.5755496399944,-54.5312338217069,24.4785177358668,1
"28",0.199675638225279,-0.717781465518409,-0.54707136427504,-0.16093988037312,-2.28551057097409,1.07821215426341,-0.34252946655043,0.560152605096408,-0.13622599483915,-0.504858808392686,-9.18387883264316,-50.1933263346358,18.5289730099384,-14.3973090230749,-23.4821481403367,-24.6275515183813,22.091043467107,-38.9315302836336,34.4707161911822,-32.204059396759,7.85289847957387,18.2908325276125,-28.4921431948121,-63.8749854986577,-29.054085747836,-53.1924702385067,-32.4842052228614,-81.1120026505288,-25.4466676965078,19.7180809595275,1
"29",-0.636883948824377,2.20452426370131,0.933969933930616,-0.15350090699317,-0.14213436963297,-0.810411287501101,0.686070297948385,0.950577010184918,0.418258137761111,0.572197548382205,-22.5750818003198,-49.7254616961919,9.84941169408211,-14.9433669128685,-15.5145640973997,-63.9706891309999,21.7924033263758,-27.4959215501459,34.7521220308477,-33.2470496994127,6.2586400648706,19.0666356619815,-27.0354950686697,-52.4461700885288,9.40677616176131,-46.6814242518653,-41.7097471917432,-90.7221774511087,-40.9787599359544,24.0021942688966,0
"30",-1.1115788405678,-0.57494741088966,0.26987445265752,0.170389879595126,0.812755339301822,-1.51163384383731,-1.01740600979762,0.702548627977247,-0.196676896277784,-0.36929586984442,-5.99906167462668,-49.685395630041,10.9355190468569,-14.4857589816725,-5.64884590567745,-15.3325628888692,21.6795981343985,-27.7561771596896,36.006345897551,-28.8947598774844,8.85588161685146,15.5775698205696,-25.530279319965,-61.9178695788663,26.6053450878158,-55.4376790534936,-23.4829906565197,-92.29172246965,-13.4444069594297,25.8069870134406,1
"31",-0.565500982238939,-0.0465505197505503,1.80614969145847,-0.0181478434813094,-1.17229025056498,-0.129826269227295,-1.80550922355889,-0.698632909899672,-0.870683383488145,-0.372877452150301,-28.8534600693719,-49.694363127716,19.8948417336726,-15.3690912806775,1.61616778474084,-28.8590776256387,21.8310529031732,-28.6280821668893,33.9640345815638,-31.6036317190325,5.79323885100194,15.7834058577233,-28.6350020148423,-61.0360695639411,29.1809516988551,-52.7218178111433,-28.9914509952448,-93.8111806499791,-66.7212894624198,23.0046736179357,1
"32",0.177856016464496,-2.51406053706018,-0.473572812554326,0.131327589242827,-0.303067807136271,0.233119530547249,-0.242836000847815,1.0011614392848,-0.550297310208454,0.995529147095502,-25.9379087874438,-49.1079718339395,14.115394541663,-14.7481410063287,-12.8781125813098,-27.4512993769714,21.9187916847344,-27.9553306253707,33.9265144095636,-31.0400409468281,6.99821325262678,14.9403973305619,-26.6725341319057,-49.1842480080877,3.2333935249188,-52.2077988376468,-44.0854515945239,-93.0826216027837,-48.4413918701175,27.5309127265705,1
"33",-0.354737970551384,0.567330843540298,-0.0817302448337773,0.461605313385667,-0.100787000368891,0.350952805419855,1.33744639085554,1.96332675011628,-0.147083626849468,-1.93338890033877,-26.0624434090885,-49.5554906679115,19.0717041828784,-14.7111548202577,-9.26471976755895,-31.668084815602,21.5604737625315,-32.6965373665307,35.7543540714527,-32.5143534568382,6.22619994264172,16.6863700706211,-31.8270242149046,-58.3982107881586,8.39115120555042,-55.0759726886661,-33.390627660811,-86.4774500936044,-13.0780117592006,22.0988444522788,0
"34",0.402195317290015,-1.08427802110331,0.234165775615156,-0.203963820003115,0.75830245085095,-0.74028968592299,-1.09162628779626,1.25631385225332,-0.858015694793874,0.238094141485785,-26.1412968495784,-49.4225426941916,25.9282148608089,-15.0396542123192,-21.9090017787687,-35.1255112707276,22.7979842042118,-29.0904721004192,33.8511531835043,-29.9531370169573,7.91452953177963,14.0574547563653,-33.336370115202,-65.0107024027739,-8.69695721456416,-50.509113587623,-54.6513144348401,-94.3705705238713,-46.7134843928931,22.4154644670182,1
"35",-0.614574263915568,-1.05082097275297,0.97599982913222,-2.85772604059904,0.41788320090241,-0.957536176457038,0.907058949315481,-0.0726062153029686,1.05825469798876,0.246879764309404,-19.0989258480166,-49.4415298543138,18.180056177071,-14.1481778444384,-10.5128876570835,-4.94495768297666,21.6714231425098,-32.0840009286583,33.11707464625,-34.2934667531694,9.40316556143892,15.4926828381125,-29.4712092667595,-29.5973052466888,-3.51820540932615,-62.0888727476171,-17.7285806677122,-84.3042221146176,-59.0315718613259,22.8791909097893,1
"36",-2.11373699019861,0.304981688913978,0.819017268723274,0.501942434450365,0.148939293416219,0.0382603291638586,-0.492109903065132,0.0143630889592994,-0.20556651034234,-1.47525519556614,-12.5764413422275,-50.0013442987631,26.2500048887358,-15.7527253515608,-9.24666144559724,-54.0184453386742,22.0396934747724,-28.8382733123303,33.5760314144769,-34.7484438135993,7.14614513290463,18.4392056364375,-32.9152676115399,-82.2552419490101,14.0478918643136,-45.1143249162985,-35.3362175903177,-92.6917902996033,-53.0820462650338,23.026913956188,1
"37",0.707160246134217,-0.919825982862594,-1.07917030789963,-1.46404577719128,0.765837123035545,-0.143694924371342,0.38644234231652,-1.63262319244753,-0.897637646138292,0.774400760917896,-11.2790352031739,-50.6678972213728,10.8397614708097,-14.6023270171535,-13.9962156466716,-44.6455652265155,20.3663824033794,-32.9227727433517,34.4318895068271,-37.1185802166609,5.29454911494545,19.3767576468473,-26.9198293827165,-60.3865084329314,-7.31900106192764,-50.3928080031935,2.34613290742811,-91.1694361079187,-56.0062286025776,17.0259400238602,1
"38",-0.460822708562011,0.624042498059196,-0.279298454703888,-0.860249229724359,-0.367789476565757,1.77138225175132,-1.36598010559768,1.30568539244849,0.698545909924339,-1.32872423337524,-33.0551829678976,-49.6036829427007,10.0378196393026,-15.469942161306,-12.2413658312778,-20.9087048738353,21.9330711292736,-27.4744951259008,34.2190386371671,-26.9677666914729,5.16062342318331,16.077391084083,-23.6315034397584,-65.2712644513595,-4.64781487959131,-58.0123840225908,-39.6401840420658,-93.6486480782044,-46.5739868951289,30.0140413639544,1
"39",-1.39014026515561,0.251428048660661,0.517790383247275,0.669382306506551,0.713475115449981,-0.0921610375470233,0.366279107606136,-0.411227074951768,0.961174486246792,-0.164540573693495,-26.2508154660499,-50.0810679641068,11.2545190253403,-14.4781078576211,-24.4593141991835,-31.9697072635475,21.2761948914975,-22.4950602403214,31.8335902413351,-31.8260545377014,8.52394364811146,18.1223042187886,-27.4933378526586,-44.3357369458962,-27.559639749083,-49.2789314107578,-21.3172919135121,-99.4123702512558,-103.826809885544,18.2737139475731,1
"40",-0.466580342672148,1.18007512106723,-0.68405356612829,-1.11126064345782,1.91680223708026,-1.29474897232203,-0.745607547637477,1.3214792785527,-1.46113269160868,0.938433765360689,-8.78870932806196,-49.4547293575148,20.5893853151393,-14.4829464566308,-14.9383753225853,6.77444140024091,21.7893900153153,-36.7111346102993,33.3074442207093,-40.1804979770182,8.63580214045671,15.3372162393449,-29.0051503949291,-48.1403495744331,-1.07310288292446,-66.2050075821454,-34.1213768738943,-83.2280871677841,-60.0214926494656,11.0864031583751,1
"41",-0.0520345215830411,2.91079266163904,1.23221136392233,-1.19870876338588,1.47388680515383,-0.557477453952883,-0.380278098392114,0.350556550435756,0.888618682577543,-0.329666219247374,-35.5801566315207,-49.513289458404,8.28312821293132,-15.0346988401508,-5.33168874881804,-49.4131194536946,21.8217517956111,-31.6277435731259,34.9090286785684,-28.8466995389804,5.89414471944032,15.4627240947217,-25.8828617100174,-66.5518202396595,18.4008723309735,-53.4831323891446,-31.7349992574478,-89.1310633504597,-29.1116430217039,27.1000917185641,1
"42",-0.487275760566665,-1.40387574584563,-0.766731910526729,0.0813772894128768,0.241531513927906,-0.988931515988718,-1.83832282225688,0.491069474588227,-0.969915692100096,1.87091484068055,-27.5394163595256,-50.3719846320768,24.1550424909449,-14.6126014134771,-18.5080603733798,-54.3124974869729,21.5469260617627,-30.0469745306415,34.2172186690069,-29.1764660012145,6.04468607041217,18.0403662947865,-33.8913573574498,-62.4674506708952,-6.97690913279872,-40.7069690948858,-29.5373350200867,-90.8881022533356,-51.4083754580158,25.3574082276184,1
"43",-0.691482769065029,1.16209383752876,0.636094801580258,1.38584950858662,0.138414409972327,-0.179568386230494,-0.160239305280989,0.433482924534597,0.379048710966287,-0.000350575733473384,-39.2307815305875,-49.4812172096541,18.5224444090691,-14.4171502438262,-18.2014625952636,8.84198818061602,21.519005770335,-25.1751371729631,34.8690732223398,-36.1717450779842,6.30394703145387,15.4615471042682,-26.131662150485,-58.8535323038843,-14.7476752155624,-65.9847129030507,-19.1220026120017,-95.3421839637121,-41.6495000948617,19.815881327553,0
"44",1.72406391027422,-1.01966147061261,-1.7380996796344,-1.87539261489011,-1.18356600675141,-0.713035005894023,1.88953681879371,0.745840606925181,-0.210588518109977,-0.202734848842261,-27.1442851002932,-50.1327279947405,21.6433549055919,-16.305729868074,-17.6581390551948,-44.9027516824684,21.7823278920543,-30.5587901305632,34.3985725865962,-43.1244605198363,6.35121899740831,17.4558905439434,-30.7637605952668,-98.4462741358504,-7.67868466664375,-47.3746672548583,-27.5444859018828,-91.5988685590056,-34.1512025201419,2.46808130276467,0
"45",0.768595729848143,-0.502471367193278,0.302437433415266,1.03474549025579,1.36665647987205,-1.78254120282093,-1.30983420132843,-0.892281391787979,-0.387301803271735,-0.106034177157481,-36.4002914176453,-50.1522535266243,16.8094195608599,-15.8872618816483,-15.2384777266622,-45.9990876600485,22.6419172103324,-37.8584704674325,33.6767995468163,-34.8063385482924,5.16269619141195,18.9337459881401,-29.8318685748146,-90.7418743964129,4.82709798712685,-45.4116807419554,-45.9884827774046,-76.7397891728067,-88.4612060373785,12.0035367243539,1
"46",-0.257772088388566,0.108360597860042,-1.22683553216674,-0.0176921766138364,1.36257497539331,0.851465956553716,0.579279269529352,0.460084583486016,-0.0795764776037193,0.0681786680197396,-20.3570242518893,-50.8361314859639,27.0356468398275,-14.9831520335101,-13.3825632493838,-29.6589032294207,21.958662801834,-26.9729831253812,34.5451111021277,-32.054686896821,6.38358934316413,20.5039991211272,-33.2633173207746,-65.1213668235755,1.06462986899475,-56.0368396089734,-28.2272995921944,-95.0473077049211,-39.4475369986872,21.7091273971482,1
"47",0.287492769728031,1.15221972346122,0.16353036978841,-0.112270544128009,-0.193027002556025,1.20347377758691,0.449760770758841,1.22345687181892,0.72151215244849,-0.927761483070894,-36.0633121572199,-50.1731984433683,10.7010913958926,-14.9929499614138,-12.3433238875403,-30.6067560711549,22.3750763702385,-30.5338665108496,34.3330594894808,-40.5798255397972,4.77670444450096,17.0921354901766,-27.751588402888,-63.5834072306548,5.7212759899325,-50.9566162692674,-42.029946242867,-90.2877121324614,-48.8874064549824,10.4945272361752,0
"48",-0.884672334033702,0.562025145980003,0.744438143124676,-0.131211792894888,0.523373750721449,-0.668125620086,0.575383188134732,-2.55457087970362,0.216435947145314,0.264023715633275,-21.8352783205934,-50.17001755785,8.91437743512673,-15.111518528545,-18.3479656612464,-43.2318288334446,21.5159450759509,-30.2325866545999,33.0027129211842,-33.9090487827022,7.11577327545507,17.4626144665438,-27.8863143206873,-63.7157817740441,3.2462459232191,-46.6246331765719,-26.1756862218614,-89.7878824414372,-87.7357385499689,19.3091048604435,1
"49",1.11149357309384,-1.18747006581697,0.450884322837757,0.33634241694576,-2.73694980779424,-1.05822683162032,0.41434464594991,0.900216218277857,0.17150267300439,-0.389415157920248,-3.91493034117607,-49.7302146350868,13.2843701668099,-15.597838320294,-17.8959913012819,-42.1646611461688,21.8878975155251,-31.0543498896703,33.9149867554168,-39.2615774062816,8.0594059816533,18.6418806510919,-26.9221869519841,-72.2682172877822,-6.84140712801474,-51.11905169697,-32.99595547064,-88.2450370787719,-49.7366184100049,8.98988781673071,0
"50",1.43091580793514,1.82782007626081,-0.94156269953758,1.02962307579448,-0.336505239826996,0.284461451729686,-0.235470571962718,-1.06325414134859,-1.14139529260003,0.181866572775736,-29.4790228539809,-49.4431796388947,14.0297942659912,-15.8052441168294,-9.37345262871361,-28.6651078076064,21.6953105263962,-27.5263728310096,34.3875238553779,-30.2833641942995,5.60108076395073,14.7324443665665,-29.4160102907093,-80.5036751062491,7.48678255866647,-53.3493140977358,-32.6859141551537,-92.2616016344713,-44.5190500097294,23.1647806509159,1
"51",-0.962466831724449,-0.487005607220933,0.722111157184286,0.500641148029947,0.924936994179674,-0.954039096748373,0.979341458841888,-0.0270405287280051,0.544375083817376,-0.237826948853278,-23.6297902175728,-50.3636502602358,18.4253864754081,-15.3058400792022,-24.3466368053561,-23.2859257292562,21.8350315112245,-29.9777557539529,34.6841192651903,-32.0526296078052,7.60338437703939,19.2485669973872,-30.5782042439416,-75.6074179628499,-18.8397459758432,-55.2423172896176,-33.9950043491001,-86.4340408317684,-29.1395265567823,21.5829872867412,0
"52",-0.164379279397213,-2.68748945216109,-0.98080898313261,0.426493581771342,-1.36738418535344,-0.344505542908007,2.11046986161267,0.322012542382994,0.143631329554577,0.408931714004393,-22.1743811167272,-49.5009798402229,19.4911316743255,-15.2587311693734,-20.2444354168344,-13.80310645666,22.2496767132875,-28.776011556202,33.5377617404929,-35.3329460489878,6.57911187352745,17.0146138463856,-31.2249342365722,-67.4544149958506,-9.87024850868961,-59.2351528794908,-44.3154026742169,-92.906460519016,-65.4439157537492,13.9610876132132,0
